acc1x,acc1y,acc1z,acc2x,acc2y,acc2z,acc3x,acc3y,acc3z,curr,volt
1550,-2194,521,1308,2961,661,-31,-76,-47,263,53
1270,-5356,-244,905,4324,922,-225,-105,122,263,103
1677,-2619,-456,1601,2443,-251,-307,-1,181,263,153
737,298,-485,1033,11,-455,-22,-98,101,263,-116
-517,1847,-517,-349,-1261,-417,-318,276,78,263,-66
-1360,1676,-750,-1202,-1724,-264,-332,-240,-8,263,-16
-1538,2203,127,-1253,-2555,585,-780,66,25,263,33
386,1548,672,1610,-3929,3359,-2487,-1866,-9,263,83
-686,2173,233,-530,-2450,471,2021,598,-581,263,133
-414,2115,-551,-702,-2493,-131,-404,-61,307,263,-136
400,1651,-503,617,-1112,-286,-275,-704,-125,263,-86
1058,873,-521,1000,532,-855,1069,107,-248,263,-36
1270,-3651,-133,710,4410,1537,-93,-104,-165,263,13
1663,-4992,-266,1141,3866,1158,-298,493,-102,263,63
2247,-1422,-739,1967,1291,-319,336,289,-123,263,113
1975,1371,-1137,2048,-1383,-1341,3,198,-26,263,-157
4427,2643,-456,4062,-2542,-1921,-93,337,91,263,-107
2965,807,174,2654,339,-317,11,-255,-51,263,-57
1639,-1492,-8,1022,2638,483,275,134,19,263,-7
1260,-5050,-751,621,4433,730,-166,56,130,263,42
1687,-3123,-755,1614,2392,-171,-397,-203,56,263,92
595,-162,-893,885,482,-988,-307,-221,25,263,142
-847,1729,-861,-960,-1730,-618,-613,64,146,263,-127
-1931,2546,-1345,-1528,-2291,-697,-475,-761,3,263,-77
-935,2569,2643,1201,-4202,3349,-2845,2763,478,263,-27
147,1740,518,871,-1618,1689,-848,-2803,-419,263,22
-384,1902,394,-49,-1683,523,2881,482,-41,263,72
142,1906,-346,516,-1575,64,-751,-331,115,263,122
957,1587,-521,1576,-948,-265,421,-52,-52,263,-147
1590,73,-652,1783,567,-465,973,148,-215,263,-97
1683,-3406,-358,1203,3788,513,594,-98,-169,263,-47
1955,-4441,-305,1643,3750,755,-202,201,47,263,2
2331,-1956,-486,2060,2273,117,70,215,-82,263,52
1647,-314,-720,1712,909,-417,-46,160,-90,263,102
-674,1344,-1263,-302,-199,-1108,-64,303,-36,263,152
-1720,2034,-868,-1770,-1695,-796,-396,-69,-58,263,-118
-710,2963,1620,-417,-3996,1830,-1079,730,163,263,-68
537,1699,2716,982,-2423,1739,-1645,-2155,-319,263,-18
-644,2017,425,-781,-2333,350,2033,623,-32,263,31
-204,1184,-169,-448,-1269,-347,524,481,175,263,81
2569,683,13,2394,34,-120,-167,-201,-335,263,131
1583,2521,-594,2246,28,-797,438,440,-263,263,-138
1237,-550,-783,1388,1825,-537,947,-119,-527,263,-88
1577,-4746,-160,523,4732,82,175,-56,-171,263,-38
2975,-1255,-908,2962,1333,-453,3,82,40,263,11
3743,2840,-658,4098,-1472,-1451,-240,-80,158,263,61
3646,595,-434,3424,639,-500,-119,-177,57,263,111
2146,-2776,-144,1778,3439,256,-95,-107,101,263,-158
2224,-3514,-640,1805,3305,-309,-73,-3,99,263,-108
2179,-1360,-534,2154,1572,-436,42,-11,45,263,-58
973,-71,-703,1073,362,-853,-73,38,71,263,-8
-506,1438,-645,-312,-1595,-819,-121,10,17,263,41
-1375,1742,-369,-855,-1617,-386,-182,-335,-31,263,91
-991,2415,861,2009,-5269,7649,-2212,1889,505,263,141
