acc1x,acc1y,acc1z,acc2x,acc2y,acc2z,acc3x,acc3y,acc3z,curr,volt
-269,183,-291,-150,-73,559,100,410,-569,263,-60
-200,99,-194,225,662,-66,780,-312,-15,263,-10
-244,-30,-105,-166,117,55,651,-935,446,263,39
-55,-194,-134,-543,-291,245,586,-398,190,263,89
214,-158,-261,-150,11,-24,362,-39,4,263,139
-29,17,-220,-53,-115,-70,-120,398,-217,263,-130
-90,91,-307,-46,-103,18,-875,857,-887,263,-80
-441,180,-219,-87,-84,150,-645,650,-904,263,-30
-311,124,-262,18,889,246,-296,290,-99,263,19
-233,87,-207,-46,235,50,-105,11,658,263,69
-119,-227,-239,37,263,53,-53,67,1238,263,119
-425,-304,-201,-392,-42,147,-111,167,1478,263,-150
-28,-136,189,-638,-156,20,-113,562,942,263,-100
-106,-719,190,-289,-79,-201,97,-389,290,263,-50
185,-832,223,-237,-234,-310,163,-642,145,263,0
93,-576,22,-320,-230,-509,-19,53,-582,263,49
19,-304,-156,-136,20,-553,106,809,-1676,263,99
-400,138,-3,-36,-25,-395,114,654,-1099,263,149
-321,-99,70,-109,-134,-63,278,-209,-124,263,-121
-183,-628,344,-75,166,-7,-187,-1046,885,263,-71
-27,-648,229,-278,169,73,-112,-464,514,263,-21
67,-391,-54,-277,3,51,-101,-339,-255,263,28
234,-217,-147,-144,0,-139,-244,-63,-751,263,78
-212,-94,-16,-339,-269,-273,-169,-564,-760,263,128
-471,65,289,-86,-152,-494,29,-1173,-655,263,-141
125,-131,-750,246,-222,-47,-21,-36,-736,263,-91
-53,278,-638,-1479,2192,1129,-314,707,-658,263,-41
-485,148,-492,-113,-154,-150,135,59,-179,263,8
-211,97,-297,-47,466,-168,367,-126,826,263,58
-36,-7,-219,-124,119,-152,287,-302,671,263,108
24,-224,-242,-378,-194,257,7,217,138,263,158
-6,-93,-371,-303,12,84,-281,821,-205,263,-111
-296,26,-412,26,60,32,-352,993,189,263,-61
-186,130,-354,-40,420,155,-247,621,340,263,-11
-182,46,-318,-62,354,292,67,184,416,263,38
-198,-309,-228,24,279,178,-35,522,503,263,88
100,-481,-80,-194,-39,221,-101,844,620,263,138
7,-731,288,-77,186,-320,-88,209,100,263,-132
271,-967,96,343,264,-451,469,-693,104,263,-82
61,-607,93,-136,47,-419,193,-490,245,263,-32
-146,-678,7,-409,-234,-289,60,111,-615,263,17
-421,-270,107,95,-21,-309,385,-845,49,263,67
-121,-506,225,-67,71,-30,-128,-1266,334,263,117
24,-547,253,-285,77,-16,135,-1023,182,263,-152
90,-487,143,-150,35,-102,84,-716,-257,263,-102
267,-438,144,9,163,-251,-3,-67,-483,263,-52
-150,-415,250,-436,-170,-329,150,-222,-424,263,-2
-677,130,-28,-373,-240,-444,-249,-368,-238,263,47
55,-86,-514,326,-475,228,63,602,-328,263,97
-73,184,-522,-625,1730,1457,-639,873,-239,263,147
-324,133,-302,250,-163,-69,343,423,164,263,-122
